558	131546	79900001	86300000	q21.31	gpos100
559	131546	86300001	88600000	q21.32	gneg
560	131546	88600001	92200000	q21.33	gpos100
561	131546	92200001	95800000	q22	gneg
562	131546	95800001	101200000	q23.1	gpos75
563	131546	101200001	103500000	q23.2	gneg
564	131546	103500001	108600000	q23.3	gpos50
565	131546	108600001	111300000	q24.11	gneg
566	131546	111300001	111900000	q24.12	gpos25
567	131546	111900001	113900000	q24.13	gneg
568	131546	113900001	116400000	q24.21	gpos50
569	131546	116400001	117700000	q24.22	gneg
570	131546	117700001	120300000	q24.23	gpos50
571	131546	120300001	125400000	q24.31	gneg
572	131546	125400001	128700000	q24.32	gpos50
573	131546	128700001	133275309	q24.33	gneg
574	131541	1	4600000	p13	gvar
575	131541	4600001	10100000	p12	stalk
576	131541	10100001	16500000	p11.2	gvar
577	131541	16500001	17700000	p11.1	acen
578	131541	17700001	18900000	q11	acen
579	131541	18900001	22600000	q12.11	gneg
580	131541	22600001	24900000	q12.12	gpos25
581	131541	24900001	27200000	q12.13	gneg
582	131541	27200001	28300000	q12.2	gpos25
583	131541	28300001	31600000	q12.3	gneg
584	131541	31600001	33400000	q13.1	gpos50
585	131541	33400001	34900000	q13.2	gneg
586	131541	34900001	39500000	q13.3	gpos75
587	131541	39500001	44600000	q14.11	gneg
588	131541	44600001	45200000	q14.12	gpos25
589	131541	45200001	46700000	q14.13	gneg
590	131541	46700001	50300000	q14.2	gpos50
591	131541	50300001	54700000	q14.3	gneg
592	131541	54700001	59000000	q21.1	gpos100
593	131541	59000001	61800000	q21.2	gneg
594	131541	61800001	65200000	q21.31	gpos75
595	131541	65200001	68100000	q21.32	gneg
596	131541	68100001	72800000	q21.33	gpos100
597	131541	72800001	74900000	q22.1	gneg
598	131541	74900001	76700000	q22.2	gpos50
599	131541	76700001	78500000	q22.3	gneg
600	131541	78500001	87100000	q31.1	gpos100
601	131541	87100001	89400000	q31.2	gneg
602	131541	89400001	94400000	q31.3	gpos100
603	131541	94400001	97500000	q32.1	gneg
604	131541	97500001	98700000	q32.2	gpos25
605	131541	98700001	101100000	q32.3	gneg
606	131541	101100001	104200000	q33.1	gpos100
607	131541	104200001	106400000	q33.2	gneg
608	131541	106400001	109600000	q33.3	gpos100
609	131541	109600001	114364328	q34	gneg
610	131547	1	3600000	p13	gvar
611	131547	3600001	8000000	p12	stalk
612	131547	8000001	16100000	p11.2	gvar
613	131547	16100001	17200000	p11.1	acen
614	131547	17200001	18200000	q11.1	acen
615	131547	18200001	24100000	q11.2	gneg
616	131547	24100001	32900000	q12	gpos100
617	131547	32900001	34800000	q13.1	gneg
618	131547	34800001	36100000	q13.2	gpos50
619	131547	36100001	37400000	q13.3	gneg
620	131547	37400001	43000000	q21.1	gpos100
621	131547	43000001	46700000	q21.2	gneg
622	131547	46700001	50400000	q21.3	gpos100
623	131547	50400001	53600000	q22.1	gneg
624	131547	53600001	55000000	q22.2	gpos25
625	131547	55000001	57600000	q22.3	gneg
626	131547	57600001	61600000	q23.1	gpos75
627	131547	61600001	64300000	q23.2	gneg
628	131547	64300001	67400000	q23.3	gpos50
629	131547	67400001	69800000	q24.1	gneg
630	131547	69800001	73300000	q24.2	gpos50
631	131547	73300001	78800000	q24.3	gneg
632	131547	78800001	83100000	q31.1	gpos100
